ref_area,indicator,source,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_J,1998,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_K,1998,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_L,1998,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_M,1998,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_N,1998,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_O,1998,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_P,1998,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_Q,1998,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_X,1998,4,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_AGGREGATE_TOTAL,1998,31,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_TOTAL,1999,27,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_A,1999,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_B,1999,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_C,1999,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_D,1999,6,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_E,1999,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_F,1999,6,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_G,1999,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_H,1999,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_I,1999,4,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_J,1999,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_K,1999,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_L,1999,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_M,1999,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_N,1999,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_O,1999,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_P,1999,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_Q,1999,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_X,1999,3,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_AGGREGATE_TOTAL,1999,27,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_TOTAL,2000,26,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_A,2000,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_B,2000,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_C,2000,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_D,2000,10,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_E,2000,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_F,2000,8,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_G,2000,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_H,2000,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_I,2000,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_J,2000,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_K,2000,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_L,2000,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_M,2000,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_N,2000,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_O,2000,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_P,2000,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_Q,2000,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_X,2000,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_AGGREGATE_TOTAL,2000,26,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_TOTAL,2001,34,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_A,2001,4,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_B,2001,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_C,2001,5,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_D,2001,4,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_E,2001,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_F,2001,11,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_G,2001,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_H,2001,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_I,2001,3,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_J,2001,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_K,2001,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_L,2001,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_M,2001,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_N,2001,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_O,2001,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_P,2001,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_Q,2001,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_X,2001,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_AGGREGATE_TOTAL,2001,34,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_TOTAL,2002,32,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_A,2002,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_B,2002,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_C,2002,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_D,2002,10,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_E,2002,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_F,2002,7,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_G,2002,3,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_H,2002,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_I,2002,5,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_J,2002,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_K,2002,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_L,2002,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_M,2002,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_N,2002,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_O,2002,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_P,2002,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_Q,2002,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_X,2002,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_AGGREGATE_TOTAL,2002,32,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_TOTAL,2003,40,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_A,2003,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_B,2003,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_C,2003,4,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_D,2003,7,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_E,2003,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_F,2003,15,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_G,2003,4,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_H,2003,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_I,2003,5,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_J,2003,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_K,2003,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_L,2003,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_M,2003,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_N,2003,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_O,2003,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_P,2003,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_Q,2003,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_X,2003,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_AGGREGATE_TOTAL,2003,40,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_TOTAL,2004,21,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_A,2004,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_B,2004,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_C,2004,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_D,2004,6,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_E,2004,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_F,2004,6,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_G,2004,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_H,2004,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_I,2004,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_J,2004,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_K,2004,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_L,2004,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_M,2004,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_N,2004,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_O,2004,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_P,2004,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_Q,2004,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_X,2004,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_AGGREGATE_TOTAL,2004,21,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_TOTAL,2005,21,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_A,2005,4,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_B,2005,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_C,2005,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_D,2005,5,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_E,2005,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_F,2005,7,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_G,2005,3,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_H,2005,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_I,2005,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_J,2005,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_K,2005,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_L,2005,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_M,2005,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_N,2005,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_O,2005,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_P,2005,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_Q,2005,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_X,2005,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_AGGREGATE_TOTAL,2005,21,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_TOTAL,2006,31,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_A,2006,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_B,2006,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_C,2006,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_D,2006,9,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_E,2006,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_F,2006,10,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_G,2006,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_H,2006,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_I,2006,5,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_J,2006,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_K,2006,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_L,2006,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_M,2006,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_N,2006,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_O,2006,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_P,2006,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_Q,2006,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_X,2006,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_AGGREGATE_TOTAL,2006,31,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_TOTAL,2007,43,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_A,2007,3,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_B,2007,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_C,2007,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_D,2007,10,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_E,2007,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_F,2007,16,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_G,2007,3,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_H,2007,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_I,2007,3,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_J,2007,2,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_K,2007,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_L,2007,3,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_M,2007,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_N,2007,1,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_O,2007,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_P,2007,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_Q,2007,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_ISIC3_X,2007,0,,,T13:149,
SVN,INJ_FATL_ECO_NB,FF:452,ECO_AGGREGATE_TOTAL,2007,43,,,T13:149,
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_TOTAL,2009,26,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_A,2009,1,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_B,2009,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_C,2009,5,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_D,2009,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_E,2009,1,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_F,2009,12,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_G,2009,2,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_H,2009,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_I,2009,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_J,2009,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_K,2009,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_L,2009,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_M,2009,3,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_N,2009,2,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_O,2009,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_P,2009,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_Q,2009,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_R,2009,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_S,2009,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_T,2009,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_U,2009,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_AGGREGATE_TOTAL,2009,26,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_TOTAL,2010,24,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_A,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_B,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_C,2010,5,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_D,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_E,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_F,2010,12,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_G,2010,1,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_H,2010,4,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_I,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_J,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_K,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_L,2010,1,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_M,2010,1,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_N,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_O,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_P,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_Q,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_R,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_S,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_T,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_U,2010,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_AGGREGATE_TOTAL,2010,24,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_TOTAL,2011,19,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_A,2011,4,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_B,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_C,2011,3,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_D,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_E,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_F,2011,5,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_G,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_H,2011,7,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_I,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_J,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_K,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_L,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_M,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_N,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_O,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_P,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_Q,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_R,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_S,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_T,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_U,2011,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_AGGREGATE_TOTAL,2011,19,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_TOTAL,2012,22,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_A,2012,2,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_B,2012,1,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_C,2012,7,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_D,2012,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_E,2012,0,,,T13:149_T14:155,R1:4005
SVN,INJ_FATL_ECO_NB,FX:451,ECO_ISIC4_F,2012,7,,,T13:149_T14:155,R1:4005
